lemme,cgram,genre,freqlem,forms
épauler,VER,,2.692,"épauler, épaulé/épaulée (épaulant)"
épeler,VER,,2.6919999999999997,"épeler, épelé (épelant)"
dégénérer,VER,,2.69,"dégénérer, dégénéré/dégénérée (dégénérant)"
débiner,VER,,2.6820000000000004,"débiner, débiné"
agréer,VER,,2.682,"agréer, agréé/agréée"
congédier,VER,,2.682,"congédier, congédié/congédiée (congédiant)"
diplômer,VER,,2.682,"diplômer, diplômé/diplômée"
rajuster,VER,,2.6780000000000004,"rajuster, rajusté/rajustée (rajustant)"
détaler,VER,,2.678,"détaler, détalé (détalant)"
certifier,VER,,2.676,"certifier, certifié/certifiée (certifiant)"
courtiser,VER,,2.674,"courtiser, courtisé/courtisée (courtisant)"
effilocher,VER,,2.66,"effilocher, effiloché/effilochée (effilochant)"
gracier,VER,,2.66,"gracier, gracié/graciée"
conjuguer,VER,,2.6500000000000004,"conjuguer, conjugué/conjuguée (conjuguant)"
bâillonner,VER,,2.646,"bâillonner, bâillonné/bâillonnée (bâillonnant)"
chamailler,VER,,2.646,"chamailler, chamaillé (chamaillant)"
dévisser,VER,,2.64,"dévisser, dévissé/dévissée (dévissant)"
subjuguer,VER,,2.636,"subjuguer, subjugué/subjuguée (subjuguant)"
geindre,VER,,2.626,"geindre, geint (geignant)"
voltiger,VER,,2.624,"voltiger, voltigé (voltigeant)"
remballer,VER,,2.62,"remballer, remballé (remballant)"
regorger,VER,,2.6180000000000003,regorger (regorgeant)
enclencher,VER,,2.616,"enclencher, enclenché/enclenchée (enclenchant)"
stupéfier,VER,,2.616,"stupéfier, stupéfié/stupéfiée (stupéfiant)"
