lemme,cgram,genre,freqlem,forms
connaissance,NOM,f,52.848,"connaissance, connaissances"
lampe,NOM,f,52.76,"lampe, lampes"
liste,NOM,f,52.664,"liste, listes"
blague,NOM,f,52.657999999999994,"blague, blagues"
chasse,NOM,f,52.578,"chasse, chasses"
information,NOM,f,52.54,"information, informations"
fauteuil,NOM,m,52.374,"fauteuil, fauteuils"
sexe,NOM,m,52.334,"sexe, sexes"
théâtre,NOM,m,52.16600000000001,"théâtre, théâtres"
arrêt,NOM,m,52.096000000000004,"arrêt, arrêts"
jeune,NOM,,51.971999999999994,"jeune, jeunes"
étude,NOM,f,51.748000000000005,"étude, études"
aventure,NOM,f,51.74,"aventure, aventures"
défense,NOM,f,51.483999999999995,"défense, défenses"
fusil,NOM,m,51.438,"fusil, fusils"
différence,NOM,f,51.312,"différence, différences"
jeunesse,NOM,f,51.282000000000004,"jeunesse, jeunesses"
pantalon,NOM,m,51.234,"pantalon, pantalons"
manteau,NOM,m,51.226,"manteau, manteaux"
laisse,NOM,f,51.222,"laisse, laisses"
politique,NOM,,51.164,"politique, politiques"
résultat,NOM,m,51.034,"résultat, résultats"
miracle,NOM,m,50.998000000000005,"miracle, miracles"
événement,NOM,m,50.97800000000001,"événement, événements"
bombe,NOM,f,50.958,"bombe, bombes"
mensonge,NOM,m,50.794,"mensonge, mensonges"
attaque,NOM,f,50.763999999999996,"attaque, attaques"
autorité,NOM,f,50.582,"autorité, autorités"
caisse,NOM,f,50.574,"caisse, caisses"
sort,NOM,m,50.448,"sort, sorts"
respect,NOM,m,50.408,"respect, respects"
bataille,NOM,f,50.32,"bataille, batailles"
cadavre,NOM,m,50.269999999999996,"cadavre, cadavres"
lunette,NOM,f,50.105999999999995,"lunette, lunettes"
vache,NOM,f,50.006,"vache, vaches"
voleur,NOM,m,49.988,voleur/voleuse voleurs/voleuses
crise,NOM,f,49.982,"crise, crises"
dommage,NOM,m,49.814,"dommage, dommages"
inspecteur,NOM,m,49.726,inspecteur/inspectrice inspecteurs
rouge,NOM,,49.635999999999996,"rouge, rouges"
restaurant,NOM,m,49.620000000000005,"restaurant, restaurants"
port,NOM,m,49.576,"port, ports"
juif,NOM,m,49.488,juif/juive juifs/juives
zone,NOM,f,49.364,"zone, zones"
cerveau,NOM,m,49.306,"cerveau, cerveaux"
fruit,NOM,m,49.290000000000006,"fruit, fruits"
saint,NOM,,49.234,saint/sainte saints/saintes
prêtre,NOM,m,49.122,prêtre/prêtresse prêtres/prêtresses
justice,NOM,,49.088,"justice, justices"
club,NOM,m,49.074,"club, clubs"
reine,NOM,f,48.942,"reine, reines"
nuage,NOM,m,48.89,"nuage, nuages"
amant,NOM,m,48.854,"amant, amants"
appareil,NOM,m,48.782,"appareil, appareils"
midi,NOM,m,48.465999999999994,"midi, midis"
trait,NOM,m,48.436,"trait, traits"
salope,NOM,f,48.397999999999996,"salope, salopes"
monstre,NOM,m,48.32,"monstre, monstres"
montre,NOM,f,48.176,"montre, montres"
valeur,NOM,f,48.16,"valeur, valeurs"
e,NOM,m,48.141999999999996,e
usine,NOM,f,48.141999999999996,"usine, usines"
queue,NOM,f,48.09,"queue, queues"
mieux,NOM,m,48.068,mieux
froid,NOM,m,47.897999999999996,"froid, froids"
m,NOM,m,47.838,m
contrôle,NOM,m,47.632000000000005,"contrôle, contrôles"
source,NOM,f,47.54,"source, sources"
piste,NOM,f,47.522000000000006,"piste, pistes"
violence,NOM,f,47.46600000000001,"violence, violences"
veste,NOM,f,47.28,"veste, vestes"
vitesse,NOM,f,47.208,"vitesse, vitesses"
article,NOM,m,46.806000000000004,"article, articles"
beau,NOM,m,46.538,beau/belle belles
ben,NOM,m,46.534,ben
terme,NOM,m,46.494,"terme, termes"
chaîne,NOM,f,46.388000000000005,"chaîne, chaînes"
américain,NOM,m,46.356,américain/américaine américains/américaines
excuse,NOM,f,46.352000000000004,"excuse, excuses"
victoire,NOM,f,46.272000000000006,"victoire, victoires"
cesse,NOM,f,46.111999999999995,"cesse, cesses"
croix,NOM,f,46.108000000000004,croix
poussière,NOM,f,46.02,"poussière, poussières"
gâteau,NOM,m,45.977999999999994,"gâteau, gâteaux"
discours,NOM,m,45.866,discours
veille,NOM,f,45.861999999999995,"veille, veilles"
planète,NOM,f,45.83,"planète, planètes"
immeuble,NOM,m,45.53,"immeuble, immeubles"
couverture,NOM,f,45.446,"couverture, couvertures"
réunion,NOM,f,45.364,"réunion, réunions"
compagnon,NOM,m,45.32,compagnon/compagne compagnons/compagnes
rideau,NOM,m,45.278000000000006,rideau/ridelle rideaux/ridelles
succès,NOM,m,45.236,succès
élève,NOM,,45.212,"élève, élèves"
branche,NOM,f,45.086,"branche, branches"
super,NOM,m,45.064,"super, supers"
naissance,NOM,f,44.995999999999995,"naissance, naissances"
dire,NOM,m,44.896,"dire, dires"
flamme,NOM,f,44.885999999999996,"flamme, flammes"
danse,NOM,f,44.846,"danse, danses"
peinture,NOM,f,44.774,"peinture, peintures"
démon,NOM,m,44.736000000000004,démon/démone démons/démones
quart,NOM,m,44.732,"quart, quarts"
viande,NOM,f,44.658,"viande, viandes"
ensemble,NOM,m,44.502,"ensemble, ensembles"
leçon,NOM,f,44.376,"leçon, leçons"
os,NOM,m,44.354,os
cellule,NOM,f,44.3,"cellule, cellules"
chauffeur,NOM,m,44.298,chauffeur/chauffeuse chauffeurs
parfum,NOM,m,44.296,"parfum, parfums"
aile,NOM,f,44.258,"aile, ailes"
absence,NOM,f,44.228,"absence, absences"
presse,NOM,f,44.19,"presse, presses"
roman,NOM,m,44.158,"roman, romans"
pardon,NOM,m,44.128,"pardon, pardons"
distance,NOM,f,43.908,"distance, distances"
univers,NOM,m,43.906000000000006,univers
grâce,NOM,f,43.834,"grâce, grâces"
trésor,NOM,m,43.815999999999995,"trésor, trésors"
dessus,NOM,m,43.754000000000005,dessus
tombe,NOM,f,43.746,"tombe, tombes"
franc,NOM,m,43.72,"franc, francs"
oeuf,NOM,m,43.696,"oeuf, oeufs"
niveau,NOM,m,43.584,"niveau, niveaux"
comte,NOM,m,43.524,comte/comtesse comtes/comtesses
génie,NOM,m,43.45399999999999,"génie, génies"
tueur,NOM,m,43.408,"tueur, tueurs"
public,NOM,m,43.397999999999996,"public, publics"
enquête,NOM,f,43.3,"enquête, enquêtes"
fantôme,NOM,m,43.29,"fantôme, fantômes"
hauteur,NOM,f,43.074,"hauteur, hauteurs"
boule,NOM,f,42.896,"boule, boules"
samedi,NOM,m,42.89,"samedi, samedis"
artiste,NOM,,42.82,"artiste, artistes"
repos,NOM,m,42.806,repos
plat,NOM,,42.684,"plat, plats"
miroir,NOM,m,42.60600000000001,"miroir, miroirs"
goutte,NOM,f,42.546,"goutte, gouttes"
corde,NOM,f,42.494,"corde, cordes"
rat,NOM,m,42.416,"rat, rats"
vague,NOM,,42.386,"vague, vagues"
puissance,NOM,f,42.294,"puissance, puissances"
expression,NOM,f,42.288,"expression, expressions"
unité,NOM,f,42.239999999999995,"unité, unités"
vide,NOM,m,42.232,"vide, vides"
don,NOM,m,42.212,"don, dons"
match,NOM,m,42.087999999999994,"match, matchs"
malade,NOM,,42.016000000000005,"malade, malades"
humeur,NOM,f,41.972,"humeur, humeurs"
masse,NOM,f,41.958,"masse, masses"
alcool,NOM,m,41.916,"alcool, alcools"
adieu,NOM,m,41.879999999999995,"adieu, adieux"
talent,NOM,m,41.745999999999995,"talent, talents"
éclat,NOM,m,41.675999999999995,"éclat, éclats"
pointe,NOM,f,41.532,"pointe, pointes"
gloire,NOM,,41.51400000000001,"gloire, gloires"
trottoir,NOM,m,41.466,"trottoir, trottoirs"
assassin,NOM,m,41.358,"assassin, assassins"
môme,NOM,,41.322,"môme, mômes"
aube,NOM,f,41.300000000000004,"aube, aubes"
palais,NOM,m,41.218,palais
drap,NOM,m,41.18,"drap, draps"
tache,NOM,f,41.135999999999996,"tache, taches"
qualité,NOM,f,41.126,"qualité, qualités"
pire,NOM,m,41.06999999999999,pire
printemps,NOM,m,41.062000000000005,printemps
urgence,NOM,f,41.062,"urgence, urgences"
lycée,NOM,m,41.048,"lycée, lycées"
patient,NOM,m,41.013999999999996,patient/patiente patients/patientes
attitude,NOM,f,40.982,"attitude, attitudes"
poing,NOM,m,40.944,"poing, poings"
haine,NOM,f,40.86,"haine, haines"
siège,NOM,m,40.828,"siège, sièges"
fortune,NOM,f,40.768,"fortune, fortunes"
drogue,NOM,f,40.744,"drogue, drogues"
commissaire,NOM,,40.71,"commissaire, commissaires"
aise,NOM,f,40.694,"aise, aises"
moteur,NOM,m,40.61,"moteur, moteurs"
attente,NOM,f,40.582,"attente, attentes"
vitre,NOM,f,40.298,"vitre, vitres"
dessin,NOM,m,40.272000000000006,"dessin, dessins"
cuir,NOM,m,40.226,"cuir, cuirs"
rang,NOM,m,40.222,"rang, rangs"
fiancé,NOM,m,40.15,fiancé/fiancée fiancés/fiancées
programme,NOM,m,40.062,"programme, programmes"
crâne,NOM,m,39.888000000000005,"crâne, crânes"
fesse,NOM,f,39.848,"fesse, fesses"
kilomètre,NOM,m,39.772,"kilomètre, kilomètres"
j,NOM,m,39.75,j
millier,NOM,m,39.736000000000004,"millier, milliers"
retraite,NOM,f,39.726,"retraite, retraites"
mode,NOM,,39.678,"mode, modes"
solitude,NOM,f,39.676,"solitude, solitudes"
élément,NOM,m,39.634,"élément, éléments"
émotion,NOM,f,39.634,"émotion, émotions"
examen,NOM,m,39.526,"examen, examens"
nourriture,NOM,f,39.32,"nourriture, nourritures"
marque,NOM,f,39.254000000000005,"marque, marques"
fumée,NOM,f,39.094,"fumée, fumées"
saison,NOM,f,39.006,"saison, saisons"
savoir,NOM,m,38.96,"savoir, savoirs"
demain,NOM,m,38.86,"demain, demains"
o,NOM,m,38.837999999999994,o
prisonnier,NOM,m,38.836,prisonnier/prisonnière prisonniers/prisonnières
uniforme,NOM,m,38.662000000000006,"uniforme, uniformes"
limite,NOM,f,38.554,"limite, limites"
rayon,NOM,m,38.496,rayon/rayonne rayons
imbécile,NOM,,38.324,"imbécile, imbéciles"
sorcier,NOM,m,38.318,sorcier/sorcière sorciers/sorcières
angoisse,NOM,f,38.288,"angoisse, angoisses"
infirmier,NOM,m,38.248000000000005,infirmier/infirmière infirmiers/infirmières
abri,NOM,m,38.244,"abri, abris"
étudiant,NOM,m,38.222,étudiant/étudiante étudiants/étudiantes
région,NOM,f,38.22,"région, régions"
opinion,NOM,f,38.198,"opinion, opinions"
bleu,NOM,m,38.16,"bleu, bleus"
douceur,NOM,f,38.122,"douceur, douceurs"
blessure,NOM,f,38.114000000000004,"blessure, blessures"
colline,NOM,f,38.078,"colline, collines"
félicitation,NOM,f,38.07599999999999,"félicitation, félicitations"
sou,NOM,m,38.07599999999999,"sou, sous"
style,NOM,m,38.052,"style, styles"
prière,NOM,f,38.018,"prière, prières"
vision,NOM,f,38.016,"vision, visions"
quai,NOM,m,38.001999999999995,"quai, quais"
contrat,NOM,m,37.937999999999995,"contrat, contrats"
série,NOM,f,37.754000000000005,"série, séries"
rose,NOM,,37.722,"rose, roses"
énergie,NOM,f,37.7,"énergie, énergies"
vrai,NOM,m,37.656,"vrai, vrais"
chasseur,NOM,m,37.572,chasseur/chasseresse chasseurs/chasseresses
explication,NOM,f,37.556,"explication, explications"
maîtresse,NOM,f,37.522,"maîtresse, maîtresses"
russe,NOM,,37.372,"russe, russes"
parc,NOM,m,37.306,"parc, parcs"
botte,NOM,f,37.286,"botte, bottes"
portrait,NOM,m,37.274,"portrait, portraits"
bouton,NOM,m,37.248000000000005,"bouton, boutons"
mystère,NOM,m,37.222,"mystère, mystères"
perte,NOM,f,37.19199999999999,"perte, pertes"
changement,NOM,m,37.188,"changement, changements"
pot,NOM,m,37.150000000000006,"pot, pots"
date,NOM,f,37.142,"date, dates"
rivière,NOM,f,37.126,"rivière, rivières"
passe,NOM,f,37.088,"passe, passes"
empire,NOM,m,37.086,"empire, empires"
disque,NOM,m,37.03,"disque, disques"
procès,NOM,m,36.974000000000004,procès
frontière,NOM,f,36.912,"frontière, frontières"
paysan,NOM,m,36.894,paysan/paysanne paysans/paysannes
lien,NOM,m,36.886,"lien, liens"
souffrance,NOM,f,36.876000000000005,"souffrance, souffrances"
péché,NOM,m,36.84,"péché, péchés"
code,NOM,m,36.762,"code, codes"
coupe,NOM,f,36.704,"coupe, coupes"
comité,NOM,m,36.692,"comité, comités"
faîte,NOM,m,36.663999999999994,faîte
c,NOM,m,36.593999999999994,c
choc,NOM,m,36.552,"choc, chocs"
lapin,NOM,m,36.540000000000006,lapin/lapine lapins/lapines
cimetière,NOM,m,36.48,"cimetière, cimetières"
surface,NOM,f,36.456,"surface, surfaces"
tapis,NOM,m,36.43000000000001,tapis
tâche,NOM,f,36.418000000000006,"tâche, tâches"
carrière,NOM,,36.384,"carrière, carrières"
circonstance,NOM,f,36.376000000000005,"circonstance, circonstances"
caméra,NOM,f,36.248,"caméra, caméras"
secrétaire,NOM,,36.244,"secrétaire, secrétaires"
charge,NOM,f,36.227999999999994,"charge, charges"
collègue,NOM,,36.194,"collègue, collègues"
caractère,NOM,m,36.18,"caractère, caractères"
imagination,NOM,f,36.016000000000005,"imagination, imaginations"
loup,NOM,m,36.007999999999996,loup/louve loups/louves
cave,NOM,f,35.980000000000004,"cave, caves"
terrasse,NOM,f,35.962,"terrasse, terrasses"
menace,NOM,f,35.864,"menace, menaces"
invité,NOM,m,35.578,invité/invitée invités/invitées
origine,NOM,f,35.57,"origine, origines"
cuisse,NOM,f,35.53,"cuisse, cuisses"
boutique,NOM,f,35.486000000000004,"boutique, boutiques"
test,NOM,m,35.472,"test, tests"
propriétaire,NOM,,35.470000000000006,"propriétaire, propriétaires"
promesse,NOM,f,35.400000000000006,"promesse, promesses"
assiette,NOM,f,35.391999999999996,"assiette, assiettes"
coffre,NOM,m,35.338,"coffre, coffres"
mise,NOM,f,35.174,"mise, mises"
vers,NOM,m,35.162,vers
charme,NOM,m,35.132000000000005,"charme, charmes"
majesté,NOM,f,35.086,"majesté, majestés"
minuit,NOM,m,35.05,"minuit, minuits"
bêtise,NOM,f,34.938,"bêtise, bêtises"
ouvrier,NOM,m,34.898,ouvrier/ouvrière ouvriers/ouvrières
poulet,NOM,m,34.886,"poulet, poulets"
principe,NOM,m,34.844,"principe, principes"
to,NOM,m,34.818,"to, tos"
cercle,NOM,m,34.766,"cercle, cercles"
territoire,NOM,m,34.75,"territoire, territoires"
poule,NOM,f,34.748000000000005,"poule, poules"
barbe,NOM,,34.706,"barbe, barbes"
faveur,NOM,f,34.638,"faveur, faveurs"
bus,NOM,m,34.594,bus
soupe,NOM,f,34.572,"soupe, soupes"
écrivain,NOM,m,34.338,écrivain/écrivaine écrivains/écrivaines
centaine,NOM,f,34.260000000000005,"centaine, centaines"
tendresse,NOM,f,34.198,"tendresse, tendresses"
responsabilité,NOM,f,33.964,"responsabilité, responsabilités"
nation,NOM,f,33.772,"nation, nations"
matière,NOM,f,33.574,"matière, matières"
paysage,NOM,m,33.562000000000005,"paysage, paysages"
mouche,NOM,f,33.546,"mouche, mouches"
révolution,NOM,f,33.432,"révolution, révolutions"
désert,NOM,m,33.352000000000004,"désert, déserts"
fatigue,NOM,f,33.333999999999996,"fatigue, fatigues"
journaliste,NOM,,33.31,"journaliste, journalistes"
soif,NOM,f,33.308,"soif, soifs"
réserve,NOM,f,33.286,"réserve, réserves"
meuble,NOM,m,33.284000000000006,"meuble, meubles"
navire,NOM,m,33.268,"navire, navires"
gaz,NOM,m,33.257999999999996,gaz
plume,NOM,f,33.174,plum/plume plumes
banc,NOM,m,33.024,"banc, bancs"
signal,NOM,m,33.01,"signal, signaux"
masque,NOM,m,32.968,"masque, masques"
mai,NOM,,32.956,mai
canon,NOM,m,32.928000000000004,"canon, canons"
cauchemar,NOM,m,32.812,"cauchemar, cauchemars"
sous-titrage,NOM,m,32.784,sous-titrage
vélo,NOM,m,32.728,"vélo, vélos"
allure,NOM,f,32.694,"allure, allures"
échange,NOM,m,32.634,"échange, échanges"
connard,NOM,m,32.59,"connard, connards"
épreuve,NOM,f,32.57,"épreuve, épreuves"
chocolat,NOM,m,32.562,"chocolat, chocolats"
clef,NOM,f,32.536,"clef, clefs"
promenade,NOM,f,32.448,"promenade, promenades"
week-end,NOM,m,32.434,"week-end, week-ends"
chant,NOM,m,32.352000000000004,"chant, chants"
entreprise,NOM,f,32.34,"entreprise, entreprises"
sucre,NOM,m,32.314,"sucre, sucres"
race,NOM,f,32.308,"race, races"
manche,NOM,,32.306,"manche, manches"
allée,NOM,f,32.246,"allée, allées"
gros,NOM,m,32.226,gros/grosse grosses
science,NOM,f,32.214,"science, sciences"
prise,NOM,f,32.166,"prise, prises"
période,NOM,f,32.146,"période, périodes"
plateau,NOM,m,32.114000000000004,"plateau, plateaux"
fièvre,NOM,f,32.056,"fièvre, fièvres"
créature,NOM,f,32.024,"créature, créatures"
piège,NOM,m,31.951999999999998,"piège, pièges"
lundi,NOM,m,31.948,"lundi, lundis"
gardien,NOM,m,31.936,gardien/gardienne gardiens/gardiennes
horizon,NOM,m,31.884000000000004,"horizon, horizons"
patience,NOM,f,31.839999999999996,"patience, patiences"
lac,NOM,m,31.832,lac
silhouette,NOM,f,31.790000000000003,"silhouette, silhouettes"
égard,NOM,m,31.758,"égard, égards"
essence,NOM,f,31.728,"essence, essences"
flingue,NOM,m,31.716,"flingue, flingues"
fleuve,NOM,m,31.704,"fleuve, fleuves"
voile,NOM,,31.630000000000003,"voile, voiles"
chute,NOM,f,31.601999999999997,"chute, chutes"
empreinte,NOM,f,31.48,"empreinte, empreintes"
champagne,NOM,m,31.438000000000002,"champagne, champagnes"
domaine,NOM,m,31.43,"domaine, domaines"
esclave,NOM,,31.404000000000003,"esclave, esclaves"
lecture,NOM,f,31.292,"lecture, lectures"
bâtiment,NOM,m,31.276,"bâtiment, bâtiments"
assurance,NOM,f,31.176000000000002,"assurance, assurances"
douche,NOM,f,31.176000000000002,"douche, douches"
commandement,NOM,m,31.174,"commandement, commandements"
sueur,NOM,f,31.162000000000003,"sueur, sueurs"
fuite,NOM,f,31.158,"fuite, fuites"
paradis,NOM,m,31.154,paradis
pression,NOM,f,31.072,"pression, pressions"
concert,NOM,m,31.046,"concert, concerts"
angle,NOM,m,31.03,"angle, angles"
auteur,NOM,m,30.868000000000002,auteur/auteure auteurs
ménage,NOM,m,30.839999999999996,"ménage, ménages"
prof,NOM,,30.772,"prof, profs"
plaque,NOM,f,30.748,"plaque, plaques"
inconnu,NOM,m,30.714,inconnu/inconnue inconnus/inconnues
empereur,NOM,m,30.71,"empereur, empereurs"
rythme,NOM,m,30.638,"rythme, rythmes"
lutte,NOM,f,30.636000000000003,"lutte, luttes"
chagrin,NOM,m,30.586,"chagrin, chagrins"
y,NOM,m,30.568000000000005,"yu, y"
identité,NOM,f,30.544,"identité, identités"
résistance,NOM,f,30.534000000000002,"résistance, résistances"
illusion,NOM,f,30.427999999999997,"illusion, illusions"
porc,NOM,m,30.426000000000002,"porc, porcs"
ongle,NOM,m,30.409999999999997,"ongle, ongles"
boue,NOM,f,30.384,"boue, boues"
université,NOM,f,30.384,"université, universités"
singe,NOM,m,30.315999999999995,"singe, singes"
nerf,NOM,m,30.259999999999998,"nerf, nerfs"
mets,NOM,m,30.242,mets
emploi,NOM,m,30.240000000000002,"emploi, emplois"
curé,NOM,m,30.166000000000004,"curé, curés"
curiosité,NOM,f,30.162,"curiosité, curiosités"
misère,NOM,f,30.153999999999996,"misère, misères"
médicament,NOM,m,30.119999999999997,"médicament, médicaments"
roue,NOM,f,30.094,"roue, roues"
mille,NOM,m,30.049999999999997,"mille, milles"
mlle,NOM,f,30.034,mlle
tribunal,NOM,m,30.003999999999998,"tribunal, tribunaux"
apparence,NOM,f,29.988,"apparence, apparences"
grille,NOM,f,29.902,"grille, grilles"
crainte,NOM,f,29.78,"crainte, craintes"
épée,NOM,f,29.766,"épée, épées"
manque,NOM,m,29.753999999999998,"manque, manques"
foyer,NOM,m,29.721999999999998,"foyer, foyers"
lueur,NOM,f,29.666000000000004,"lueur, lueurs"
activité,NOM,f,29.65,"activité, activités"
chiffre,NOM,m,29.612,"chiffre, chiffres"
texte,NOM,m,29.548000000000002,"texte, textes"
sommet,NOM,m,29.464,"sommet, sommets"
frais,NOM,m,29.438000000000002,frais/fraîche frais/fraîches
modèle,NOM,m,29.416,"modèle, modèles"
gant,NOM,m,29.415999999999997,"gant, gants"
serviette,NOM,f,29.412,"serviette, serviettes"
stop,NOM,m,29.404,"stop, stops"
hâte,NOM,f,29.378,"hâte, hâtes"
difficulté,NOM,f,29.364,"difficulté, difficultés"
ordure,NOM,f,29.262,"ordure, ordures"
nana,NOM,f,29.202,"nana, nanas"
linge,NOM,m,29.144,"linge, linges"
policier,NOM,m,29.137999999999998,policier/policière policiers/policières
allié,NOM,m,29.120000000000005,allié/alliée alliés/alliées
sensation,NOM,f,29.112000000000002,"sensation, sensations"
vieillard,NOM,m,29.106,vieillard/vieillarde vieillards/vieillardes
gaffe,NOM,f,28.996000000000002,"gaffe, gaffes"
employé,NOM,m,28.912,employé/employée employés/employées
huile,NOM,f,28.88,"huile, huiles"
statue,NOM,f,28.836000000000002,"statue, statues"
religion,NOM,f,28.836,"religion, religions"
col,NOM,m,28.804000000000002,"col, cols"
s,NOM,m,28.798000000000002,"s, s'"
poème,NOM,m,28.706,"poème, poèmes"
marié,NOM,m,28.697999999999997,marié/mariée mariés/mariées
juin,NOM,m,28.552,juin
revolver,NOM,m,28.524,"revolver, revolvers"
shérif,NOM,m,28.502,"shérif, shérifs"
pistolet,NOM,m,28.464000000000002,"pistolet, pistolets"
rumeur,NOM,f,28.454,"rumeur, rumeurs"
récit,NOM,m,28.394000000000002,"récit, récits"
bal,NOM,m,28.366,"bal, bals"
obscurité,NOM,f,28.354,"obscurité, obscurités"
fonction,NOM,f,28.334,"fonction, fonctions"
ballon,NOM,m,28.32,"ballon, ballons"
whisky,NOM,m,28.308,"whisky, whiskys"
peintre,NOM,,28.240000000000002,"peintre, peintres"
paupière,NOM,f,28.230000000000004,"paupière, paupières"
organisation,NOM,f,28.229999999999997,"organisation, organisations"
semblant,NOM,m,28.214,"semblant, semblants"
bibliothèque,NOM,f,28.212000000000003,"bibliothèque, bibliothèques"
atelier,NOM,m,28.198,"atelier, ateliers"
auto,NOM,,28.14,"auto, autos"
réaction,NOM,f,28.118000000000002,"réaction, réactions"
échec,NOM,m,28.073999999999998,"échec, échecs"
bagnole,NOM,f,28.061999999999998,"bagnole, bagnoles"
instrument,NOM,m,28.034,"instrument, instruments"
monnaie,NOM,f,27.982,"monnaie, monnaies"
poète,NOM,m,27.97,poète/poétesse poètes/poétesses
menton,NOM,m,27.948,"menton, mentons"
usage,NOM,m,27.857999999999997,"usage, usages"
couille,NOM,f,27.848,"couille, couilles"
tard,NOM,m,27.812,tard
pompe,NOM,f,27.808,"pompe, pompes"
coude,NOM,m,27.790000000000003,"coude, coudes"
ouest,NOM,m,27.782,ouest
cabinet,NOM,m,27.778,"cabinet, cabinets"
serpent,NOM,m,27.752000000000002,"serpent, serpents"
possibilité,NOM,f,27.738,"possibilité, possibilités"
rage,NOM,f,27.718000000000004,"rage, rages"
